time,x,y
62.047,0.6818837559555008,1.137281586973637
62.145,0.6818837558877796,1.1372815870009993
62.245,0.6831189499862681,1.136941179262469
62.348,0.6889746029837179,1.1352591242854744
62.453,0.6972032961717146,1.1326846816241811
62.548,0.707187132416413,1.1292741650734186
62.645,0.7223747740888975,1.1236230854214289
62.745,0.7401605228302679,1.1160304362799798
62.85,0.761362211398813,1.105004960221543
62.945,0.7770902228561452,1.0955848517672377
63.045,0.8101818957561074,1.0709713727255779
63.145,0.8361221140694393,1.045823641105011
63.245,0.8606861172611989,1.015816518357355
63.346,0.8835285063632264,0.9798234740602029
63.445,0.9042827132266149,0.9399406867650375
63.545,0.9198489944236933,0.9005783134947254
63.645,0.9322271572800358,0.8602102799943155
63.748,0.9431325370630552,0.816643127192427
63.845,0.9526141532287047,0.7686292810383998
63.95,0.9604724461172871,0.7173919858959426
64.047,0.965053657721914,0.663330322832401
64.149,0.9646531986366157,0.6072019631699624
64.245,0.9577981048462818,0.5491919286600501
64.352,0.9452042626693419,0.4925333903142312
64.449,0.9283447843449806,0.4362508689572
64.545,0.9062089377243696,0.3818082194071106
64.647,0.8798140097913838,0.3286562367001332
64.745,0.8489566003028912,0.27800613677853786
64.848,0.8159228576610927,0.23096188469807355
64.947,0.7831876665536813,0.18937340451089174
65.046,0.75047841827431,0.1518740446605602
65.145,0.7194769784643055,0.1197173165163948
65.247,0.690219956833152,0.09141517900070811
65.345,0.6655188412564287,0.06883047479417977
65.447,0.643338880924403,0.05092374780738136
65.545,0.6228932709909275,0.036371270773970704
65.652,0.6050798211039413,0.0242590442121929
65.745,0.5903154080258548,0.013904314501741469
65.848,0.5786874987047606,0.005677608541454356
65.95,0.5712094661143615,-0.00015230931014102028
66.045,0.5666100023555476,-0.004490206386835116
66.146,0.5629880815366254,-0.00872417799451633
66.249,0.559640953005037,-0.013595279301718742
66.346,0.556792909222731,-0.018873793636170533
66.446,0.5545874025786192,-0.024291986996767496
66.548,0.5528792234033753,-0.03045746304828794
66.645,0.5514649332750357,-0.03966720669314336
66.746,0.5504791328725256,-0.051049726669584634
66.871,0.5490513660048605,-0.06645141297711166
66.946,0.5471163417202185,-0.08597925903898931
67.05,0.5445057734897158,-0.11044018895166621
67.145,0.5406823750895781,-0.13846359613969475
67.248,0.5349729533541601,-0.17101584569800687
67.346,0.5259215778665579,-0.2070031683285449
67.445,0.5123867443366523,-0.24602055752711782
67.545,0.4929827759112395,-0.28675854299823156
67.645,0.46667259005513423,-0.32811609228416544
67.746,0.43518101582540825,-0.36834601540498507
67.846,0.398340305066647,-0.4057632742550728
67.949,0.3569743558818419,-0.4401071125360442
68.056,0.3108753295621004,-0.47098098774829816
68.145,0.2602545028593637,-0.4997654605505943
68.245,0.208421330663684,-0.529146026781274
68.348,0.15671686266955306,-0.5592822927111627
68.445,0.10536270059730124,-0.590021203321546
68.549,0.05435191493088887,-0.6212504588715833
68.645,0.0035385985103996015,-0.6530083161943522
68.745,-0.046982761907273816,-0.6850774276649763
68.845,-0.09736015692548734,-0.7175094527549024
68.946,-0.1475550064151011,-0.7501973083008857
69.045,-0.18060891675583776,-0.7719117491410028
69.146,-0.24754545683325196,-0.8162646358933786
69.245,-0.29733398213184975,-0.8495469745759652
69.355,-0.3470809333796764,-0.8830272681296223
69.445,-0.3967064591534852,-0.9165901324413158
69.549,-0.44627790960023794,-0.9502839483150628
69.648,-0.4957946916018944,-0.9840762401306742
69.745,-0.5452476063994921,-1.0179414024639657
69.845,-0.5946660117706126,-1.0519032580581706
69.945,-0.6440145545464335,-1.0858932095661407
70.05,-0.6933538372603617,-1.1199696315067866
70.156,-0.7426542602024515,-1.1540800068011665
70.245,-0.791928570378883,-1.1882411935943398
70.345,-0.8395542777470376,-1.2212640772151087
70.445,-0.8826763357689689,-1.251278082005234
70.545,-0.9237965991809821,-1.2800044003374256
70.645,-0.9602655257915966,-1.305668699713837
70.745,-0.9950177927436199,-1.330092443105307
70.847,-1.0237593434172023,-1.3496923666311584
70.945,-1.0467810239218283,-1.3658367736933261
71.046,-1.0666714721354797,-1.381421990800577
71.145,-1.0844892916164794,-1.396604646410996
71.245,-1.1004563069604147,-1.410558894828369
71.345,-1.1145973645620613,-1.4226217074113519
71.446,-1.1247285431204939,-1.431641406853332
71.547,-1.1319843603608137,-1.4390471304031465
71.645,-1.139797995158694,-1.448550554448278
71.745,-1.1479237768060706,-1.4598779984700132
71.845,-1.1557261403851817,-1.4720206941787137
71.951,-1.1647857640120176,-1.4879935390700607
72.049,-1.1753792810373629,-1.5089706403758774
72.149,-1.186238075523608,-1.5325918142431825
72.246,-1.1988918065794327,-1.561750237513359
72.345,-1.2118749877274793,-1.5937093660491435
72.445,-1.2268148574681985,-1.6280667200078984
72.545,-1.244038427035419,-1.6618410609367193
72.645,-1.2621698766292864,-1.6946335841994868
72.745,-1.2825336475572264,-1.725610359624175
72.845,-1.3046376408775744,-1.7533786942177936
72.945,-1.3278864996884896,-1.7781869457293529
73.045,-1.3515808606112931,-1.800110248191617
73.148,-1.3757275299981333,-1.8194233072859909
73.25,-1.3999814867675284,-1.8366890514164347
73.345,-1.4247344593244078,-1.8524271791300013
73.445,-1.4475268958255987,-1.8654778776531016
73.547,-1.464156065380436,-1.8750991308663956
73.645,-1.47549982256268,-1.8827869102579564
73.745,-1.4846239680128486,-1.890579290513695
73.848,-1.4925944205787816,-1.8990449928508493
73.945,-1.4990601870208802,-1.907706131257782
74.045,-1.5045093565052727,-1.9171623793698216
74.145,-1.5087874352690924,-1.927203067259315
74.245,-1.5118333498825973,-1.937685277476561
74.345,-1.5135936689831875,-1.9483593195975561
74.445,-1.514104104621827,-1.9588293224807327
74.547,-1.5133651248778526,-1.9699599045777243
74.645,-1.5112715362282136,-1.9813963700253172
74.745,-1.5078857334507085,-1.9929644444830645
74.845,-1.5039879350268248,-2.003752235458912
74.945,-1.4999904711430327,-2.0134082552787724
75.045,-1.4957492725615482,-2.0222181014922693
75.157,-1.4915227036977472,-2.029588147834563
75.252,-1.4876168382565536,-2.035185657538774
75.345,-1.4836753486452117,-2.0397072156161316
75.445,-1.4792708284351177,-2.0437782179168726
75.545,-1.4745689300682499,-2.0472739180857387
75.649,-1.4697460554796173,-2.0501240977476125
75.745,-1.4633995160397162,-2.05300050579765
75.845,-1.4533146554681642,-2.056378095516017
75.945,-1.4426218732104694,-2.0586046242243365
76.047,-1.4317718541956461,-2.0595358327251194
76.15,-1.4212224934534812,-2.0592141749382566
76.247,-1.4102248764601595,-2.0575958767655855
76.352,-1.3990533984801814,-2.0546070212869605
76.45,-1.3872873843970703,-2.050002396837045
76.546,-1.3734656905467304,-2.0429000254391134
76.645,-1.357372154988325,-2.0329546427567555
76.746,-1.3399695088450587,-2.019148663851058
76.854,-1.3235982760140326,-2.001868521968126
76.946,-1.3083096580645839,-1.979114925030713
77.045,-1.2957718563826248,-1.9533261503704151
77.146,-1.28780583967943,-1.9256134205141704
77.248,-1.2847149137154354,-1.8959363502773103
77.345,-1.288904435274784,-1.866787452401015
77.446,-1.2979238997236746,-1.84082530420459
77.545,-1.3076202689016847,-1.818107422600412
77.654,-1.3176405289161033,-1.7981416234099539
77.745,-1.3274813795468388,-1.7794316292262344
77.845,-1.3385307967147337,-1.7623950600971643
77.945,-1.3505780252771433,-1.7482175756968277
78.046,-1.361464692348883,-1.7361135419897524
78.151,-1.370500568624029,-1.72593778608011
78.246,-1.3771303142969284,-1.717861285900153
78.347,-1.3811196719422758,-1.7121582066820304
78.445,-1.3839711929467895,-1.7069592602830728
78.545,-1.386254028630244,-1.7014710485450002
78.646,-1.3879348834262648,-1.6957430674344312
78.745,-1.3889947818548223,-1.6898401182843275
78.849,-1.3894141596891787,-1.6838575093235053
78.945,-1.3891896829157524,-1.6778944530182387
79.046,-1.3884527822152652,-1.6726966525074887
79.145,-1.3871499602581165,-1.667432290035952
79.245,-1.385114095148802,-1.66179282832246
79.345,-1.3817326008566546,-1.6549326684598786
79.448,-1.3749902273061623,-1.6439320118289724
79.545,-1.365439243837217,-1.6310084534083538
79.647,-1.3553067411616302,-1.6194963088070709
79.75,-1.3432891708009036,-1.6066394721395538
79.846,-1.330109490397917,-1.5923802785157948
79.946,-1.3152024363472572,-1.5754757118657916
80.046,-1.3002079676287712,-1.5565640289183946
80.146,-1.2855838789826368,-1.5345433838734106
80.246,-1.2718768947196066,-1.507895816258409
80.345,-1.260178569749424,-1.4774312322604917
80.447,-1.251686824970322,-1.4437550009894105
80.545,-1.24772878276339,-1.4079132355219948
